00:30:44.250,00:30:45.920,不像钮佑禄家的亲生女儿,00:30:43.650,00:30:46.030,It doesn't sound like the birth daughters of the Niohuru family.
00:30:46.630,00:30:49.620,礼部说 义女非本家出身,00:30:46.030,00:30:49.553,"The Ministry of Rites said that an honorary daughter
is not originally from the family,"
00:30:49.970,00:30:51.170,总得内外有别,00:30:49.553,00:30:51.080,"and there needs to be a difference,"
00:30:51.680,00:30:54.090,所以只能从玉字排行,00:30:51.080,00:30:53.943,"so the names can only start with ""Yu""."
00:30:55.560,00:30:56.050,太医说,,,
00:30:56.430,00:30:57.840,父亲的病已经好得差不多了,00:30:54.838,00:30:57.809,"The imperial doctor said
father is basically recovered from his illness."
00:30:59.190,00:31:00.930,你娘入宗庙的事情要紧,00:30:58.590,00:31:02.861,The most important thing is that your mother enters the ancestral shrine.
00:31:04.820,00:31:07.770,那就玉隐吧,00:31:04.220,00:31:07.170,"Then, I choose Yuyin [hidden jade]."
00:31:08.860,00:31:10.270,按照娘娘的意思,00:31:08.260,00:31:09.970,"Her Noble Highness told us,"
00:31:10.570,00:31:12.310,陪嫁除了内务府的那份,00:31:09.970,00:31:12.000,"added to the dowry from the Household Department,"
00:31:12.620,00:31:14.070,永寿宫按三倍之数,00:31:12.000,00:31:15.960,"the Palace of Eternal Longevity will give
three times that dowry for Yuyin's wedding."
00:31:14.410,00:31:16.370,再为玉隐姑娘添置嫁妆,,,
00:31:16.750,00:31:18.660,由敬妃娘娘主婚,00:31:16.150,00:31:18.650,The wedding will be hosted by Consort Estime.
00:31:19.250,00:31:21.280,甄府从前的丫鬓纷儿,00:31:18.650,00:31:20.960,"The maid formerly from the Zhen family, Bin'er,"
00:31:21.580,00:31:23.450,随玉隐姑娘入府主事,00:31:20.980,00:31:23.472,will accompany Yuyin to manage the estate affairs.
00:31:25.050,00:31:26.540,我绝不会让你的出嫁之礼,00:31:24.494,00:31:26.295,I won't let your dowry be less
00:31:26.920,00:31:27.750,逊于沛国公府,00:31:26.320,00:31:27.820,than that of the Duke of Pei's daughter.
00:31:28.420,00:31:29.410,日后低人一等,00:31:27.820,00:31:29.740,You won't feel inferior before her.
00:31:30.340,00:31:31.170,多谢小主,00:31:29.740,00:31:31.103,"Thank you, My Lady."
00:31:32.590,00:31:34.380,婚期定在六月初四,00:31:31.990,00:31:34.160,The wedding date is set for the 4th of the 6th month.
00:31:34.760,00:31:35.500,娘娘的父母,,,
00:31:35.810,00:31:38.170,很快就能被安排入宫相见,00:31:34.160,00:31:37.822,"Soon it will be arranged for Your Noble Highness's
parents to visit the palace."
00:31:50.450,00:31:51.150,嬛儿,00:31:49.850,00:31:51.040,Huan'er.
00:31:54.950,00:31:56.360,给父亲母亲请安,00:31:54.350,00:31:56.100,Peace to father and mother.
00:31:56.990,00:31:58.610,给贵妃娘娘请安,00:31:56.390,00:31:58.274,Peace to Your Noble Highness.
00:32:00.120,00:32:00.910,贵妃娘娘,00:31:59.520,00:32:00.942,Your Noble Highness
00:32:01.870,00:32:03.740,不可行此大礼呀,00:32:01.270,00:32:03.850,cannot bow to us like this.
00:32:06.250,00:32:07.080,女儿不孝,00:32:05.650,00:32:07.416,Forgive me for being unfilial.
00:32:08.210,00:32:09.540,背着钮祜禄的姓氏,00:32:07.654,00:32:09.606,"Bearing the name of Niohuru,"
00:32:10.420,00:32:12.130,不能在永寿宫迎接父母,00:32:09.820,00:32:12.342,I cannot receive you in the Palace of Eternal Longevity.
00:32:13.470,00:32:15.080,只要一家能团聚,00:32:12.870,00:32:14.870,"As long as we're together as a family,"
00:32:15.470,00:32:17.050,在哪儿不都一样啊,00:32:14.870,00:32:17.160,it doesn't matter where we meet.
00:32:17.970,00:32:19.050,起来吧 来,00:32:17.370,00:32:18.450,Let's get up.
00:32:19.520,00:32:20.600,都起来 来,00:32:18.920,00:32:20.000,"Everyone, get up."
00:32:21.890,00:32:22.760,来 起来,00:32:21.290,00:32:22.160,"Come, get up."
00:32:24.900,00:32:25.980,来 坐,00:32:24.300,00:32:25.380,"Come, sit."
00:32:35.490,00:32:36.570,一别这么些年,00:32:34.890,00:32:36.850,So many years have passed.
00:32:37.450,00:32:39.030,母亲都长了好些白发,00:32:36.850,00:32:39.080,Mother has so much white hair now.
00:32:43.420,00:32:45.030,熬了这么多年哪,00:32:42.820,00:32:44.800,"After many years of suffering,"
00:32:46.460,00:32:48.250,总算熬出来了,00:32:45.860,00:32:47.840,we finally reached the end.
00:32:50.260,00:32:52.420,当年家中败落的时候,00:32:49.660,00:32:51.971,"When our family declined,"
00:32:53.430,00:32:55.340,为父只怕连累你,00:32:52.830,00:32:54.891,I was so afraid of implicating you.
,,,00:32:55.080,00:32:56.424,We're family.
00:32:55.680,00:32:58.210,一家人不说什么连累不连累的话,00:32:56.424,00:32:58.418,We don't use such words among ourselves.
00:33:00.350,00:33:01.380,如今都好了,00:32:59.750,00:33:01.280,Now everything is all right.
00:33:01.980,00:33:03.590,连玉隐都要嫁人了,00:33:01.380,00:33:03.255,And now Yuyin is going to marry.
00:33:05.020,00:33:07.600,玉隐能有今天的归宿,00:33:04.420,00:33:07.000,Yuyin marrying into a good family -
00:33:09.110,00:33:09.940,她娘,00:33:08.510,00:33:09.718,her mother
00:33:11.820,00:33:15.690,在九泉之下也能瞑目了,00:33:11.220,00:33:15.090,"can now rest in peace ""under the Nine Springs."""
00:33:17.200,00:33:18.150,虽为侧室,00:33:16.600,00:33:18.380,"Although she will be a secondary wife,"
00:33:19.580,00:33:22.490,可玉隐是真心喜欢王爷,00:33:18.980,00:33:21.890,"Yuyin truly loves His Lordship,"
00:33:23.910,00:33:25.650,也算是了却了她一桩心愿,00:33:23.310,00:33:25.503,so this has fulfilled her wish.
00:33:26.420,00:33:28.580,这终究为难你,00:33:25.820,00:33:27.100,"Given everything,"
00:33:28.960,00:33:30.830,为她操了不少心哪,00:33:27.100,00:33:30.000,"you must have put forth a lot of effort
to arrange this for her."
00:33:35.180,00:33:36.540,父母亲住在客栈,00:33:34.580,00:33:39.400,It's not a long-term solution for you both to stay at the inn.
00:33:37.510,00:33:38.880,也不是长久之计,,,
00:33:41.180,00:33:43.970,皇上已经盼咐人正在修蓦甄府,00:33:40.580,00:33:44.500,His Majesty has already ordered the renovation of the Zhen estate.
00:33:45.100,00:33:48.010,父母也可好好颐养天年,00:33:44.802,00:33:48.746,You can live in peace and comfort as your age reaches what Heaven granted.
00:33:52.610,00:33:56.980,皇上能恩准我们进宫探望,00:33:52.010,00:33:56.228,His Majesty permitted us to visit the palace -
00:33:57.320,00:33:59.360,这已经是天恩了,00:33:56.720,00:33:59.056,this is already Heaven's grace.
00:33:59.700,00:34:02.530,哪里还敢奢望在京中长住啊,00:33:59.056,00:34:03.129,"How can we hold lofty hopes to be allowed
 to stay for long in the capital?"
00:34:03.790,00:34:06.820,能看到你和外孙们都安好,00:34:03.190,00:34:06.333,"Seeing you and the grandchildren are all well,"
00:34:07.420,00:34:09.660,为父是老怀安慰,00:34:06.820,00:34:09.060,"I feel deep consolation,"
00:34:10.340,00:34:11.790,不求其他了,00:34:09.740,00:34:11.723,and don't hope for anything else.
00:34:13.260,00:34:14.120,既然回来,00:34:12.660,00:34:14.299,"Now that you're back,"
00:34:15.590,00:34:16.300,我不会再让你们,00:34:14.990,00:34:17.514,"I won't let you be sent back to the ""barren hills and wild rivers."""
00:34:16.680,00:34:17.920,回那穷山恶水之地,,,
00:34:19.890,00:34:20.880,趁着此次回京,00:34:19.290,00:34:20.960,"While you're back in the capital,"
00:34:22.010,00:34:23.340,女儿一定设法求皇上,00:34:21.410,00:34:25.336,"I will plead with His Majesty to thoroughly investigate
 what happened back then."
00:34:24.100,00:34:25.260,彻查当年之事,,,
00:34:30.270,00:34:31.060,本以为,00:34:29.670,00:34:30.710,I thought
00:34:31.310,00:34:33.150,二小姐一直喜欢穿碧色的衣服,00:34:30.710,00:34:33.161,My Second Lady always liked to wear jade-green clothes.
00:34:33.610,00:34:36.440,没想到穿红色的更加好看,00:34:33.161,00:34:36.029,But you look much better in red.
00:34:39.070,00:34:40.730,只可惜是侧福晋,00:34:38.470,00:34:40.432,"It's a pity that I'm just a Lord Consort,"
00:34:42.080,00:34:43.190,不能穿正红色,00:34:41.480,00:34:43.232,so I cannot wear primary red.
00:34:49.540,00:34:51.580,很美 很好看,00:34:48.940,00:34:51.131,Very beautiful - You look very good.
00:34:54.300,00:34:56.210,多谢长姐为我安排妥当,00:34:53.700,00:34:55.912,"Thank you, elder sister, for arranging everything for me."
00:34:58.930,00:35:00.130,明儿就是好日子了,00:34:58.330,00:35:00.000,Tomorrow is the wonderful day.
00:35:01.680,00:35:02.840,王爷没有福晋,00:35:01.080,00:35:02.881,Lord XVII doesn't have a primary wife.
00:35:03.640,00:35:05.750,唯有一个孟静娴与你平起平坐,00:35:03.040,00:35:05.150,You and Meng Jinxian are on equal footing.
00:35:07.060,00:35:08.800,你凡事不要太忍气吞声,00:35:06.460,00:35:10.300,"Don't take any insult lying down,
but don't ""meet a knife with another blade."""
00:35:09.190,00:35:10.270,也不要针锋相对,,,
00:35:10.900,00:35:12.060,平安度日就是了,00:35:10.300,00:35:12.064,Just live your days in peace.
00:35:13.020,00:35:13.810,王爷说了,00:35:12.420,00:35:13.512,His Lordship said
00:35:14.690,00:35:16.680,王府上下的事都由你来打点,00:35:14.090,00:35:16.080,that you will manage the estate affairs.
00:35:17.610,00:35:18.570,宽严相济,00:35:17.010,00:35:18.385,Temper justice with mercy.
00:35:19.280,00:35:20.770,上下轻重都要稳妥,00:35:18.385,00:35:21.075,Treat everyone properly - from the highest to the lowest.
00:35:22.870,00:35:23.900,长姐 对不起,00:35:22.270,00:35:23.840,"I'm sorry, elder sister."
00:35:24.990,00:35:27.030,这个位置原本应该是你的,00:35:24.390,00:35:26.619,"This should be your place,"
00:35:28.460,00:35:29.620,是我占了你的,00:35:27.860,00:35:29.510,and I took it from you.
00:35:31.580,00:35:33.450,我的位子是皇上的熹贵妃,00:35:30.980,00:35:33.416,My place is as His Majesty's Noble Consort Lumière.
00:35:34.210,00:35:35.450,你何曾占了我的呢,00:35:33.610,00:35:35.491,How did you take my place?
00:35:37.460,00:35:38.700,明日便要嫁人了,00:35:36.860,00:35:38.402,You're getting married tomorrow.
00:35:39.340,00:35:40.420,要欢欢喜喜的,00:35:38.740,00:35:40.000,You should be happy.
00:35:40.970,00:35:41.670,不要多心,00:35:40.370,00:35:41.674,Don't overwork your heart.
00:35:42.430,00:35:43.130,长姐,00:35:41.830,00:35:43.096,"Elder sister,"
00:35:45.010,00:35:46.340,我知道你心里难过,00:35:44.410,00:35:46.560,I know your heart is suffering...
00:35:48.810,00:35:50.800,新娘子该高高兴兴的,00:35:48.210,00:35:50.560,A bride should be happy.
00:35:51.810,00:35:52.850,怎么能哭呢,00:35:51.210,00:35:52.665,How can you cry?
00:35:53.690,00:35:55.050,长姐 你有没有后悔过,00:35:53.090,00:35:55.040,"Elder sister, have you ever regretted ..."
00:35:56.570,00:35:57.430,如果当年,00:35:55.970,00:35:57.207,"If back then,"
00:35:58.490,00:35:59.940,能够再等几个月的话,00:35:57.890,00:35:59.717,we waited for a few more months...
00:36:01.450,00:36:02.810,今日嫁给王爷的人,00:36:00.850,00:36:05.047,Then it wouldn't be me ... marrying His Lordship now.
00:36:04.120,00:36:05.280,那就不会是我了,,,
00:36:07.540,00:36:08.570,路是自己选的,00:36:06.940,00:36:09.101,"Once one chooses a path,"
00:36:11.210,00:36:12.660,就没有回头的余地了,00:36:10.610,00:36:12.815,there is no turning back.
00:36:14.710,00:36:16.450,在这宫里活下去太难了,00:36:14.110,00:36:16.416,It's too difficult to survive in the palace.
00:36:17.550,00:36:20.080,我没有时间 也没有心思去后悔,00:36:16.950,00:36:20.160,I don't have the time or the heart for regret.
00:36:21.840,00:36:24.920,以后的路也是你今日所选,00:36:21.240,00:36:24.640,Your future path is what you have chosen today.
00:36:26.140,00:36:26.630,我也希望,,,
00:36:27.010,00:36:28.750,你永远不要后悔地走下去,00:36:25.540,00:36:28.341,I hope you will walk on without any regret.
00:36:30.180,00:36:31.140,长姐我怕,00:36:29.580,00:36:31.200,"Elder sister, I am afraid."
00:36:32.850,00:36:34.930,我怕王爷的心里永远都会只有你,00:36:32.250,00:36:35.047,I'm afraid that His Lordship will always have only you in his heart.
00:36:36.060,00:36:36.600,我都不知道,,,
00:36:36.940,00:36:38.310,应该怎样去当这个侧福晋,00:36:35.460,00:36:38.264,I don't even know how to be his Lord Consort.
00:36:41.440,00:36:43.360,方令你而言 我已是局外人,00:36:40.840,00:36:42.949,I'm already an outsider.
00:36:44.860,00:36:47.110,果郡王府中的夫妻是你和王爷,00:36:44.260,00:36:47.189,The estate is headed by you and Noble Prince Guo as a married couple.
00:36:48.450,00:36:51.240,该如何做都在于你自己,00:36:47.850,00:36:50.866,How to do anything - is up to you.
00:36:52.330,00:36:55.070,我只告诉你 真心,00:36:51.730,00:36:54.734,I can only tell you: a true heart.
00:36:56.170,00:36:57.250,真心最要紧,00:36:55.570,00:36:57.367,A true heart is the most important.
00:36:59.300,00:36:59.910,长姐,00:36:58.700,00:36:59.763,Elder sister.
00:37:01.510,00:37:03.590,我会尽我所有的心力对王爷好,00:37:00.910,00:37:03.556,I will give my whole heart to His Lordship.
00:37:04.930,00:37:06.130,我会孝敬太妃的,00:37:04.330,00:37:06.134,I will be filial to the Consort Dowager.
00:37:08.100,00:37:08.960,你只要记住,00:37:07.500,00:37:09.416,You need only remember
00:37:10.180,00:37:11.470,以后你我的肩上,00:37:09.580,00:37:11.474,"from now on, both you and I"
00:37:11.850,00:37:13.430,都挑着甄氏一族的担子,00:37:11.474,00:37:13.396,are shouldering the burden of the Zhen clan.
00:37:15.020,00:37:15.800,记住,00:37:14.420,00:37:15.615,"Remember,"
00:37:16.730,00:37:18.310,你是王爷的侧福晋,00:37:16.130,00:37:18.050,you're His Lordship's Lord Consort.
00:37:38.750,00:37:42.170,钮佑禄玉隐拜别熹贵妃,00:37:38.150,00:37:41.948,Niohuru Yuyin bows and bids farewell to Noble Consort Lumière.
00:37:45.300,00:37:46.160,好自珍重,00:37:44.700,00:37:45.937,Look after yourself.
00:38:02.530,00:38:04.390,吉时已到 王府都已妥当,00:38:01.779,00:38:04.320,"It's the auspicious hour.
Everything is ready in His Lordship's estate."
00:38:04.740,00:38:05.980,沛国公府的已经在路上,00:38:04.320,00:38:07.040,"The procession from the Duke of Pei has departed.
My Second Lady may go now."
00:38:06.280,00:38:07.140,二小姐可以走了,,,
00:38:08.910,00:38:09.570,走吧,00:38:08.310,00:38:09.347,Go.
00:38:26.220,00:38:27.170,我情愿是你,00:38:25.620,00:38:27.475,I'd rather it were you.
00:38:30.550,00:38:31.710,起码他会真的高兴,00:38:29.950,00:38:31.831,At least he would be happy for real.
00:38:37.730,00:38:39.510,玉隐比我有福气,00:38:37.130,00:38:39.250,Yuyin is more fortunate than I.
00:38:46.240,00:38:47.230,一下娶了两个,00:38:45.640,00:38:47.422,"He is marrying two at once,"
00:38:49.320,00:38:50.780,可两个都不是他想要的,00:38:48.720,00:38:50.720,but desires neither.
00:38:52.870,00:38:55.320,起轿,00:38:52.270,00:38:53.852,Lift the sedan!
00:39:09.130,00:39:11.550,世间的阴差阳错从未停歇,00:39:08.530,00:39:11.580,The unceasing cycle of yin and yang yields errors.
00:39:12.180,00:39:13.090,都是寻常,00:39:11.580,00:39:13.480,This is nothing unusual.
,,,00:39:47.763,00:39:49.753,[double happiness]
00:39:49.550,00:39:52.210,恭喜恭喜呀 喝喝喝,00:39:50.000,00:39:51.137,Congratulations!
,,,00:39:51.137,00:39:52.327,Drink up!
00:39:52.930,00:39:55.040,恭喜果郡王 恭喜呀,00:39:52.330,00:39:54.440,"Congratulations, Noble Prince Guo! Congratulations!"
00:39:55.430,00:39:57.220,来来来 喝酒喝酒喝酒,00:39:55.396,00:39:57.186,"Come on! Drink, drink!"
00:39:57.640,00:39:59.130,多有福气啊,00:39:58.276,00:40:00.500,"- How fortunate!
- Exactly, two ladies at once!"
00:39:59.680,00:40:00.720,是啊 两位福晋,,,
00:40:01.100,00:40:03.140,可不是吗 恭喜呀,00:40:00.500,00:40:02.578,Isn't he lucky! Congratulations!
00:40:03.770,00:40:06.390,恭喜 恭喜 恭喜,00:40:03.170,00:40:05.790,Congratulations! Congratulations! Congratulations!
00:40:06.730,00:40:08.100,高兴啊,00:40:07.337,00:40:09.010,So happy for you!
00:40:09.610,00:40:11.020,恭喜贺喜呀,00:40:09.010,00:40:10.835,Congratulations and congratulations!
00:40:36.680,00:40:37.890,王爷 王爷,00:40:36.080,00:40:37.750,Your Lordship! Your Lordship!
00:40:38.350,00:40:39.130,来 起来,00:40:37.750,00:40:39.101,Let's get up.
00:40:39.890,00:40:40.630,别碰我,00:40:39.290,00:40:40.483,Don't touch me!
00:40:41.350,00:40:42.430,我没事,00:40:40.750,00:40:42.080,I'm all right.
00:40:47.230,00:40:48.140,没事,00:40:46.630,00:40:47.804,All right...
00:40:49.650,00:40:51.730,王爷 二位侧福晋您得说句话,00:40:49.050,00:40:51.130,"Your Lordship, you still need to give your word -"
00:40:52.200,00:40:53.360,今晚去哪房睡啊,00:40:51.600,00:40:53.760,which lady's chamber will you stay at tonight?
00:40:56.870,00:40:58.480,王爷 这大喜之夜,00:40:56.270,00:40:58.270,"Your Lordship, it's your joyous night,"
00:40:58.870,00:41:00.480,您总不能哪房都不去吧,00:40:58.270,00:40:59.880,you can't avoid both chambers!
00:41:02.580,00:41:04.540,王爷 王爷,00:41:01.980,00:41:04.091,"Your Lordship, Your Lordship..."
00:41:05.380,00:41:07.240,浣 浣碧,00:41:04.732,00:41:06.558,Ja... Jade...
00:41:07.460,00:41:09.080,好嘞 去常青阁,00:41:06.860,00:41:09.480,Yes! To the Evergreen Chamber!
00:41:12.340,00:41:13.050,王爷,00:41:11.740,00:41:12.700,Your Lordship.
00:41:13.300,00:41:15.010,小姐 该睡觉了,00:41:12.700,00:41:14.410,"My Lady, it's time to sleep."
00:41:15.550,00:41:17.260,常青阁的灯都熄了,00:41:14.950,00:41:17.301,The light in the Evergreen Chamber has already been extinguished.
00:41:31.820,00:41:34.150,嫁过来就知道是什么样子,00:41:31.220,00:41:33.739,I'll see how things unfold now that I am married.
00:41:36.820,00:41:38.360,这还是第一夜呢,00:41:36.220,00:41:37.760,This is only the first night.
00:41:41.290,00:41:42.570,嬷嬷这就要叹气,00:41:40.690,00:41:42.272,"Madam, you are already sighing."
00:41:45.160,00:41:47.200,往后叹气的日子更多,00:41:44.560,00:41:46.789,There will be more sighs in the days to come.
00:42:07.270,00:42:08.890,我知道你心里有我,00:42:06.670,00:42:08.818,"I know you have me in your heart,"
00:42:10.690,00:42:11.550,我也是,,,
00:42:23.000,00:42:36.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:42:22.400,00:42:35.400,"Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
https://magpiebridgebrigade.cn
Twitter/FB/IG @BrigadeMagpie 公众号/微博: 鹊桥小队翻译组"
00:42:36.000,00:42:39.000,"Theme: The Lonely Phoenix
[phoenix is the symbol of an empress]",00:42:35.400,00:42:38.400,"Theme: The Phoenix Taking Flight
[phoenix is the symbol of an empress]"
00:42:41.000,00:42:59.000,"I dimly recall the colorful blooms in every summer.
They are as distant as the autumn moon in the water.",00:42:40.400,00:42:58.400,"The dreams I dimly recall;
The past I hardly remember,
amidst the autumn moons and the spring flowers.
Like the moon's reflection on water
or flowers seen through mist - floating and drifting."
00:42:59.000,00:43:19.000,"He loved me with a volatile heart.
And before I knew it, we fell apart.",00:42:58.400,00:43:18.400,"The joyous sounds you brought;
The silence you left;
Changing faster than clouds can turn to rain.
Our minds resonated;
Our hearts beat in unison;
But we lost what we once possessed."
00:43:19.000,00:43:36.000,"Behind me are the promises and longing.
Before me lie the flute and the zither.",00:43:18.400,00:43:35.400,"A poem to converse;
A melody to accompany;
A heart to bind to mine.
I hoped for endless longing and eternal promise,
but I’m left with only the flute and the zither."
00:43:36.000,00:43:54.000,"I loved you with my body and soul
But you hurt me from head to toe.",00:43:35.400,00:43:53.400,"With affection, I pleased;
With my heart, I committed;
With my arms, I embraced.
I desired to be remembered;
Desired to be cherished;
Why am I only hated and deceived?"
00:43:54.000,00:44:02.000,"My wish ran athwart
and I ended up a fool of my destiny.",00:43:53.400,00:44:01.400,"My wish ran against my will.
Behold the mockery of destiny and the game of fate."
00:44:02.000,00:44:14.000,My love was the wind-swept flowers from a tree.,00:44:01.400,00:44:13.400,"My unwavering love is gone
like flowers swept away in the wind."
00:44:14.000,00:44:33.000,"A plum bloomed in winter hoping for a fruitful summer.
But the irresistible winds of destiny destroyed her wish.",00:44:13.400,00:44:32.400,"Praying for a bright moon;
Praying for a rising sun;
Dreaming to bask in the spring breezes.
But the unsparing northern winds carry snow and rain
to destroy the aspirations of the plum tree."
00:44:33.000,00:44:41.000,"You can hear the flapping of a phoenix
but you will never see it.",00:44:32.400,00:44:40.400,"A phoenix about to take flight rustles its wings
but the arc of its flight is unseen."
00:44:41.000,00:44:47.600,What you see is the falling leaves from the phoenix tree.,00:44:40.400,00:44:47.000,"The phoenix tree sways in the wind,
shedding memories in the whispers of the falling leaves."
00:44:51.000,00:45:04.000,The falling leaves from the phoenix tree.,00:44:50.400,00:45:03.400,"The phoenix tree sways in the wind,
shedding memories in the whispers of the falling leaves."
